movie_id,movie_name,description,true_genre,predicted_genre,prob_action,prob_horror,prob_romance
tt0117042,Dong fang kuai che,married man david and good friend ho take a vacation together in shenzhen david meets a young lady at a night club whose partner robbed him ho in order to save david accidentally killed,action,romance,0.3882772,0.1425709,0.4691519
tt3387582,Ojuju,romero's (gabriel afolayan) neighbourhood is in trouble people are suddenly manifesting symptoms of rabid river blindness  with his friends emmy (kelechi udegbe) and peju (omowunmi dada),horror,romance,0.09207944,0.38492256,0.52299803
tt0278522,Jodi No. 1,partners in crime jai and veeru set their next target on a rich businessman rai bahadur things turn hilarious when both of them fall for his daughters,romance,action,0.61993515,0.016179668,0.36388516
tt6464432,Memory of August,there is a mountain where those who are tired of worldly life come around as if led by something and deep in that mountain an old couple live quietly giving hands to those people no one,action,horror,0.07360259,0.73952085,0.18687664
tt19716692,Passport,while on vacation donald driver gets drunk one night and finds himself in a case of mistaken identity being in a country where you are guilty until proven innocent don has to find a way to avoid being detained and prove his innocence,action,romance,0.3542779,0.08458382,0.56113833
tt0344352,The Sultan,in his last moments mr baheri gives his janitor mr koohsari a small piece of land but his sons are after that piece of land soltan who is a thief pick pocketing the janitor's daughter,romance,action,0.50825584,0.06323066,0.42851347
tt1618432,I'm in Love with a Church Girl,miles montego was king of the streets as a high-level drug trafficker when miles meets vanessa he's drawn to her beauty and her spirituality as their connection grows both are tested to their last ounce of faith in god in each other,romance,action,0.81600475,0.057480484,0.12651472
tt0039055,Two Smart People,a fugitive negotiates a 5-year sentence for the theft of half-million dollar worth of bonds but takes a short trip before surrendering while suspecting that a con-woman a cop and a former crime-partner are after his hidden bonds,romance,action,0.9092987,0.01064002,0.08006132
tt4108966,Agnation,needing money for her mother's hospice care gina and her friend lexi buy a cabin at auction and drive out to check it out along with her sister nicky and friend maya things take an,horror,romance,0.07134292,0.44320667,0.4854504
tt0110171,I Can't Sleep,a serial killer terrorizes paris at night but that doesn't stop daïga and théo from meeting up and falling in love,romance,horror,0.017696846,0.7297238,0.2525793
tt0086112,The Pirates of Penzance,after a young man leaves a band of pirates hilarity ensues,romance,action,0.823335,0.01793912,0.15872583
tt0081237,The Ninth Configuration,a former marine arrives at a mental asylum housed in a remote castle to run it there he attempts to rehabilitate the patients by letting them act out their craziest fantasies and desires,horror,romance,0.012500585,0.351054,0.63644546
tt0989605,Aatma,neha lives a wealthy lifestyle along with her mom suman dad and sister aarti she meets with falls in love and gets married to dr aman mehra who practices in life care hospital,horror,romance,0.03104264,0.0080932,0.9608641
tt9347622,Such a Funny Life,david gutierrez is an up and coming new york stand up comic who is funny on stage but off stage he struggles with: the death of his sister gabriella his autistic mother mariah in a mental,action,romance,0.04614007,0.08276623,0.8710937
tt1504489,Somebody's Hero,an average accountant attempts to fill the boots of a movie-based superhero,romance,action,0.9834114,0.004626688,0.011962033
tt0034638,Dawn on the Great Divide,buck roberts is leading a wagon train of railroad supplies and jim corkle and his henchman loder are out to stop them by using white men dressed as indians for the attacks,romance,action,0.8995538,0.013575475,0.08687075
tt15658696,The Despicable Fantasies of Quentin Sergenov,after being outed and blacklisted from the industry a gay pro-wrestler is transformed into a dinosaur by a group of mad scientists and attempts to reintegrate into society with disastrous results,horror,action,0.89967275,0.068256445,0.03207074
tt6531500,I'm Not a Terrorist,born in kashmir ummar was sent by his mother to live with his aunt in malaysia there he becomes acquitted and slowly develops a relationship with dayana who is the daughter of a famous,action,romance,0.32043082,0.10155003,0.5780192
tt5531694,Los Crímenes del Día de Todos los Santos,november 1970 several human remains appear in a torrent of sant miquel de balansat a small rural town in the north of ibiza sergeant prats head of the spanish civil guard in the area,horror,romance,0.059845958,0.23180519,0.7083488
tt4789048,Call of Cthulhu: At Darkest Tides,an fbi agent has gone missing and a young journalist named christa picks up the case to find him before the neo-esoteric order of dagon does,horror,action,0.8334896,0.061644636,0.104865745
tt6227192,Sexy Durga,durga a north indian migrant and a keralite youth named kabeer are running away on a midnight the hapless durga encounters a cross section of the society through the rest of the night,horror,action,0.5566261,0.12150986,0.321864
tt6007056,Highway of Tears,two college graduates take a road trip on the deadliest highway in north america the script is based on the terrifying real story of highway 16 in british columbia nicknamed the highway of tears,horror,action,0.9585254,0.024136923,0.017337717
tt0183717,Rock 'n' Roll Frankenstein,a music agent his necrophiliac nephew and a burnt-out roadie join forces to create a superstar from the body parts of legendary dead rockers but things go bad when jim morrison's genitalia is mistakenly switched for liberace's,horror,action,0.4475471,0.31690806,0.2355449
tt1605674,Cheap Ski Movie,cardboard cutouts travel to ski resorts to get close to winter sports superstars,action,romance,0.18170771,0.37358662,0.4447057
tt0264125,Ümitler kirilinca,nejat learns that his wife is a drug dealer deciding to enter the warehouse where the drugs are stocked nejat is arrested after being held responsible for the death of kezban who helped him on the night of the incident,romance,action,0.8059139,0.1027931,0.09129305
tt4057470,Sailing to Freedom,based on a true story this film tells the story of estonian boat refugees whose initial plan to travel from estonia to sweden becomes a journey to the other side of the world their,action,romance,0.24593268,0.1413418,0.61272544
tt3145734,Paku Pontianak,after adam hits a girl on the road while driving he and his family decide to repent for their mistake by letting her live with them the girl whose name is melati has amnesia and,horror,romance,0.065849595,0.036583133,0.8975673
tt1650062,Super 8,during the summer of 1979 a group of friends witness a train crash and investigate subsequent unexplained events in their small town,action,horror,0.10522172,0.876043,0.018735176
tt0013496,Phantom,a shiftless young man becomes obsessed with a mysterious woman and yearns to find her again,romance,horror,0.24131218,0.51651466,0.24217317
tt8323412,Dark Woods,a group of outlaws has a run in with evil,horror,action,0.5009512,0.4428473,0.056201488
tt0381079,Chalta Purza,rajesh khanna plays the role of amar an unemployed struggle in life just because he believes in honesty ammar's eyes open when his mother dies in a car accident he realizes that his,action,romance,0.3320585,0.1119577,0.5559838
tt21156892,The Final Farley Film,when two people find themselves in the farley films short eggnog their friends work to help them escape this dangerous dimension however they soon realize their lives aren't just on the line but the fate of the entire world,action,horror,0.35035875,0.5514496,0.098191686
tt0061565,Devil's Angels,an exiled band of hell's angels strike a bargain with the sheriff of a local town let them stay and the town is safe but a local girl strays into their lair and sparks off a full scale angel war,action,horror,0.18286815,0.46054238,0.35658953
tt1434925,Bandaged,since his wife's death arthur a peculiar and severe surgeon cloisters his teen daughter lucille inside a strange mansion desperate lucille tries to commit suicide and ends up with her,romance,horror,0.04759607,0.54702175,0.40538222
